Nr źródła;C [%];Si [%];S [%];P [%];Mg [%];Mn [%];Ni [%];Cu [%];Mo [%];Cr [%];Al [%];Sn [%];B [%];V [%];Wydzielenia grafitu [mm-2];Udział wydzieleń grafitu [%];Średnica sferoidów [μm];Wielkość sferoidów;Nodularity [%];Udział perlitu [%];Udział ferrytu [%];Rm [MPa] (as cast);A5 [%]     (as cast);Minimalna grubość ścianki [mm];Temperatura austenityzacji [˚C];Czas austenityzacji [min.];Temperatura przemiany izotermicznej [˚C];Czas przemiany izotermicznej [min.];Rm [MPa];R0,2 [MPa];A5 [%];Twardość Brinella [HB];Twardość Rockwella [HRC];Twardość Rockwella [HRA];Twardość Rockwella [HRB];Twardość Vickersa [HV];Udarność Charpy [J];Temperatura pomiaru udarności [˚C];Udział austenitu %;Martensite volume fraction Xα';Retained austenite volume fraction XγR 
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;400;120;585;480;;;;;;;;;28,7;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;385;120;701;636;;;;;;;;;37,5;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;371;120;1062;861;10,5;;;;;;;;32;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;357;120;1105;946;9,6;;;;;;;;28,5;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;343;120;1185;989;;;;;;;;;26,2;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;330;120;1277;1081;;;;;;;;;17,5;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;323;120;;;4;;;;;;;;;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;316;120;1326;1154;;;;;;;;;14,5;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;301;120;;;3,4;;;;;;;;14,5;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;288;120;1470;1302;3,1;;;;;;;;14;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;273;120;1522;1373;;;;;;;;;12;;
1;3,4;2,41;0,017;0,015;0,064;0,15;0,001;0;0,001;;;;;;;;;;;80;;;;25,4;927;120;260;120;1528;1410;1,9;;;;;;;;12;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;240;1039;;14,5;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;240;874;637;6,3;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;180;1117;;9,8;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;120;1078;;10;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;120;862;634;5,5;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;90;1000;660;11,4;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;90;905;645;8;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;75;1032;681;8,6;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;60;996;669;8,5;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;60;916;640;9,2;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;45;1099;;9,7;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;45;852;587;7,3;;;;;;;;;;
2;3,5;2,6;0,005;;;0,25;0;0,96;0,21;;;;;;;;;;;100;;649;4;25;900;180;355;30;1063;;5,9;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;30;878;585;7,7;;;;;;;;;;
2;3,42;2,73;0,006;;;0,25;0;0,98;0,2;;;;;;;;;;;100;;;;25;845;180;370;15;905;601;6,8;;;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;120;1208;935;1,1;384;41,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;120;1299;948;1,3;384;41,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;120;1078;779;2,9;384;41,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;75;1429;1139;1,4;450;47,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;75;1532;1195;1,1;450;47,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;275;75;1455;1078;1,1;450;47,2;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;60;922;753;7,1;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;60;1013;714;7,7;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;60;987;649;8;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;30;1117;740;6,3;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;30;1052;714;3,7;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;30;1130;779;7,4;275;28,4;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;10;1169;662;5,7;342;36,6;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;10;1182;701;4,6;342;36,6;;;;;;;;
3;3,72;2,59;0,007;0,036;0,065;0,25;0,01;0,8;0;;;;;;;;;;;;;;;8;900;60;350;10;1143;792;3,7;342;36,6;;;;;;;;
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;360;180;;;;332;;;;;;;;;23,7
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;360;180;;;;330;;;;;;;;;23,8
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;360;180;;;;312;;;;;;;;;27,7
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;360;180;;;;309;;;;;;;;;27,3
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;300;180;;;;426;;;;;;;;;8,1
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;300;180;;;;406;;;;;;;;;17,2
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;300;180;;;;406;;;;;;;;;11,6
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;300;180;;;;415;;;;;;;;;11,3
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;360;120;;;;332;;;;;;;;;27,4
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;360;120;;;;331;;;;;;;;;27,6
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;360;120;;;;318;;;;;;;;;26,5
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;360;120;;;;327;;;;;;;;;26,7
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;300;120;;;;406;;;;;;;;;14,2
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;300;120;;;;391;;;;;;;;;15,3
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;300;120;;;;402;;;;;;;;;17
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;300;120;;;;393;;;;;;;;;13,7
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;360;60;;;;329;;;;;;;;;26,5
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;360;60;;;;323;;;;;;;;;26,4
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;360;60;;;;315;;;;;;;;;24,6
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;360;60;;;;312;;;;;;;;;25,6
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;100;;;;;;10;;;25;900;90;300;60;;;;402;;;;;;;;;18,6
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;85;;;;;;10;;;25;900;90;300;60;;;;392;;;;;;;;;14,1
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;60;;;;;;15;;;25;900;90;300;60;;;;386;;;;;;;;;18,8
4;3,53;2,27;0,009;0,026;0,04;0,22;0,45;0,43;0,17;0;0;0;0;0;55;;;;;;15;;;25;900;90;300;60;;;;380;;;;;;;;;16,3
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;360;180;;;;323;;;;;;;;;20,8
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;360;180;;;;311;;;;;;;;;18,2
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;360;180;;;;312;;;;;;;;;16,7
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;360;180;;;;298;;;;;;;;;16,2
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;300;180;;;;405;;;;;;;;;8,1
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;300;180;;;;406;;;;;;;;;4
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;300;180;;;;422;;;;;;;;;7,1
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;300;180;;;;414;;;;;;;;;3,4
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;360;120;;;;334;;;;;;;;;20,6
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;360;120;;;;325;;;;;;;;;18,4
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;360;120;;;;326;;;;;;;;;18,4
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;360;120;;;;325;;;;;;;;;20,4
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;300;120;;;;404;;;;;;;;;7,8
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;300;120;;;;380;;;;;;;;;3,9
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;300;120;;;;357;;;;;;;;;4,1
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;300;120;;;;386;;;;;;;;;3,8
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;360;60;;;;323;;;;;;;;;22
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;360;60;;;;319;;;;;;;;;18,6
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;360;60;;;;321;;;;;;;;;17,7
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;360;60;;;;319;;;;;;;;;12,8
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;400;;;;;;30;;;;900;90;300;60;;;;324;;;;;;;;;5,7
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;315;;;;;;25;;;;900;90;300;60;;;;320;;;;;;;;;7
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;290;;;;;;20;;;;900;90;300;60;;;;347;;;;;;;;;4,6
4;3,48;2,31;0,009;0,027;0,043;0,15;0,445;0,45;0,155;0;0;0;0;0;110;;;;;;20;;;;900;90;300;60;;;;323;;;;;;;;;3,6
5;3,6;2,24;0,02;0,05;0,06;0,25;;0,9;;;;;;;;;;;;;;;;8;850;120;350;40;1125;806;6,3;343;;;;;;;;;
5;3,6;2,24;0,02;0,05;0,06;0,25;;0,9;;;;;;;;;;;;;;;;8;850;120;340;40;1241;1004;5,8;376;;;;;;;;;
5;3,6;2,24;0,02;0,05;0,06;0,25;;0,9;;;;;;;;;;;;;;;;8;850;120;300;40;1431;1199;2,9;426;;;;;;;;;
5;3,6;2,24;0,02;0,05;0,06;0,25;;0,9;;;;;;;;;;;;;;;;8;850;120;300;40;1498;1206;2,9;434;;;;;;;;;
6;3,72;2,51;0,017;0,021;0,049;0,15;0,09;0,05;0,07;;;;;;;;;;;;;;;12;927;60;316;120;1415;1236;4,1;;;;;;;;4,8;;
6;3,72;2,51;0,017;0,021;0,049;0,15;0,09;0,05;0,07;;;;;;;;;;;;;;;12;871;60;371;40;1084;850;8,4;;;;;;;;12,5;;
6;3,72;2,51;0,017;0,021;0,049;0,15;0,09;0,05;0,07;;;;;;;;;;;;;;;12;871;60;316;40;1395;1232;2,1;;;;;;;;5,1;;
6;3,72;2,51;0,017;0,021;0,049;0,15;0,09;0,05;0,07;;;;;;;;;;;;;;;12;927;60;371;30;1126;906;10,8;;;;;;;;7;;
6;3,72;2,51;0,017;0,021;0,049;0,15;0,09;0,05;0,07;;;;;;;;;;;;;;;12;927;60;316;30;1380;1180;2,8;;;;;;;;3,2;;
6;3,6;2,48;0,007;0,022;0,048;0,31;0,06;0,05;0,22;;;;;;;;;;;;;;;12;927;60;371;40;1084;895;6,2;;;;;;;;7,1;;
6;3,6;2,48;0,007;0,022;0,048;0,31;0,06;0,05;0,22;;;;;;;;;;;;;;;12;927;60;316;30;1375;1253;1,8;;;;;;;;2,5;;
6;3,59;2,49;0,011;0,025;0,047;0,15;0,08;0,05;0,06;;;;;;;;;;;;;;;12;927;60;316;40;1495;1271;2;;;;;;;;3,5;;
6;3,59;2,49;0,011;0,025;0,047;0,15;0,08;0,05;0,06;;;;;;;;;;;;;;;12;927;60;371;30;1153;953;4,9;;;;;;;;6,9;;
6;3,59;2,49;0,011;0,025;0,047;0,15;0,08;0,05;0,06;;;;;;;;;;;;;;;12;871;60;371;25;1026;781;9,7;;;;;;;;12,2;;
6;3,59;2,49;0,011;0,025;0,047;0,15;0,08;0,05;0,06;;;;;;;;;;;;;;;12;871;60;316;20;1294;1189;1,8;;;;;;;;4,8;;
6;3,58;2,33;0,016;0,024;0,045;0,3;0,06;0,05;0,44;;;;;;;;;;;;;;;12;927;60;371;50;1100;893;5,8;;;;;;;;5,4;;
6;3,58;2,33;0,016;0,024;0,045;0,3;0,06;0,05;0,44;;;;;;;;;;;;;;;12;927;60;316;40;1378;1255;1,8;;;;;;;;3,1;;
6;3,56;2,33;0,018;0,021;0,039;0,57;0,1;0,05;0,06;;;;;;;;;;;;;;;12;927;60;371;60;1055;854;5,5;;;;;;;;5,9;;
6;3,56;2,33;0,018;0,021;0,039;0,57;0,1;0,05;0,06;;;;;;;;;;;;;;;12;927;60;316;60;1403;1206;3,2;;;;;;;;3,8;;
6;3,56;2,33;0,018;0,021;0,039;0,57;0,1;0,05;0,06;;;;;;;;;;;;;;;12;871;60;371;60;1156;956;10,8;;;;;;;;11;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;371;160;1160;894;6,8;;;;;;;;7,7;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;371;100;1124;910;4,1;;;;;;;;6,4;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;371;70;1114;901;4,2;;;;;;;;5;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;371;55;1091;910;6,2;;;;;;;;6;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;371;40;1013;832;2,5;;;;;;;;2,6;;
6;3,69;2,46;0,01;0,026;0,036;0,61;0,56;0,05;0,21;;;;;;;;;;;;;;;12;927;60;316;40;1372;1110;3;;;;;;;;3,2;;
7;3,58;1,95;0,01;0,02;0,046;0,18;0,38;1,08;0,18;;;;;;250;;;6;100;;;;;10;920;60;280;120;1597;1250;3,2;488;50;;;;6;;;;
7;3,58;1,95;0,01;0,02;0,046;0,18;0,38;1,08;0,18;;;;;;250;;;6;100;;;;;10;900;60;360;90;1113;850;11,9;363;39;;;;9;;;;
7;3,4;2,77;0,01;0,01;0,04;0,45;1,43;1,17;0,18;;;;;;137;;;5;80;;;;;10;920;60;280;120;1450;1120;4,8;448;47;;;;6;;;;
7;3,4;2,77;0,01;0,01;0,04;0,45;1,43;1,17;0,18;;;;;;137;;;5;80;;;;;10;900;60;360;90;1133;890;12,5;354;38;;;;8;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;120;870;709;6,3;306;28,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;120;789;657;3,5;298;27;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;120;765;654;2,8;295;27;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;120;790;660;2,5;298;26;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;120;1024;946;0,5;409;38,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;120;956;946;0,3;388;38,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;120;904;860;0,6;396;40;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;120;1390;1211;0,9;470;46,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;120;1332;1197;0,6;463;46,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;120;1358;1211;0,7;477;47;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;90;883;777;6,3;309;29;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;360;90;909;662;5,1;309;28;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;90;1195;922;4,9;378;38;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;90;1182;876;4,3;378;38,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;300;90;1195;903;4,9;388;38;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;90;1312;844;3,7;404;41;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;90;1299;828;3,1;415;40,5;;;;;;;;
8;3,65;2,25;0,015;0,045;0,045;0,018;1,5;0,8;0,2;;;;;;;;;;;;;;;25;900;120;260;90;1247;909;3,4;415;40,5;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;3,68;2,52;0,01;0,03;0,02;0,29;1,36;0;0;0;0;0;0;0;;;;;;;;;;;900;60;400;50;;;;304;32,2;;;;14,4;21;;;
9;3,56;2,46;0,01;0,03;0,03;0,24;0;0,86;0;0;0;0;0;0;;;;;;;;;;;900;60;400;50;;;;305;32,3;;;;15,5;21;;;
9;3,73;2,46;0,01;0,03;0,04;0,47;0;0;0;0;0;0;0;0;;;;;;;;;;;900;60;400;50;;;;299;31,5;;;;15,7;21;;;
9;3,53;2,53;0,02;0,04;0,03;0,25;0;0;0,35;0;0;0;0;0;;;;;;;;;;;900;60;400;50;;;;314;33,3;;;;12;21;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;3,39;2,56;0,012;0,015;0,04;0,37;0;0,29;0,25;;;;;;104;12;;;70,3;40,9;59,1;;;10;870;120;375;120;1000;730;9;294;;;;309;140;;;;
10;3,52;2,64;0,013;0,007;0,04;0,67;0;0,25;0,25;;;;;;102;12;;;67,2;54,5;45,5;;;10;870;120;375;120;960;780;9,4;309;;;;325;76;;;;
10;3,48;2,51;0,012;0,016;0,04;0,56;0;0,31;0,15;;;;;;130;12;;;71,9;51;49;;;10;870;120;375;120;1154;896;9,6;304;;;;320;129;;;;
10;3,5;2,32;0,015;0,018;0,04;0,59;0;0,29;0,33;;;;;;230;12;;;83,3;18,2;81,8;;;10;870;120;375;120;1161;850;12;305;;;;321;131;;;;
11;3,6;2,4;0,01;0,08;0,06;0,2;1,5;0,8;0,2;;;;;;;;;;;;;;;;950;;360;90;844;769;1,7;259;26;;;;44,1;;;;
11;3,6;2,4;0,01;0,08;0,06;0,2;1,5;0,8;0,2;;;;;;;;;;;;;;;;950;;300;90;1026;800;4,3;373;40;;;;25,5;;;;
11;3,6;2,4;0,01;0,08;0,06;0,2;1,5;0,8;0,2;;;;;;;;;;;;;;;;950;;260;90;1104;857;2,6;448;47;;;;18,6;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;360;1352;;1,1;433;45,7;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;360;;;;433;45,7;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;360;;;;433;45,7;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;360;240;936;;4,7;321;34,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;360;240;929;;;321;34,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;360;240;968;;;321;34,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;240;1313;;;422;44,8;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;240;1261;;3,7;422;44,8;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;325;240;1329;;1,6;422;44,8;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;275;240;1137;;;364;39,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;275;240;1163;;;364;39,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;275;240;1157;;0,6;364;39,1;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;360;120;975;;4,2;315;33,4;;;;;;;;
12;3,91;2,17;0,02;0,06;0,035;0,35;0;0,58;0,11;;;;;;;;;;;;;;;;900;120;360;120;871;;2;315;33,4;;;;;;;;
